people_number,position_link,position_name,position_require,position_responsibility,position_type,publish_times,spider,time,work_location
1,https://hr.tencent.com/position_detail.php?id=45271&keywords=&tid=0&lid=0,TEG05-业务安全攻防工程师（深圳）,"熟悉业务安全风控的场景策略，有一定攻防经验。,熟练ARM逆向，拥有android或ios的native逆向能力。,思路清晰，善于主动思考，有创新、能独立分析和解决问题，具有良好的沟通能力和团队合作精神；","跟踪移动端的业界安全动态；,研究移动端业攻防技术；,建立移动端攻防体系与风控建设。",技术类,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.581062,深圳
1,https://hr.tencent.com/position_detail.php?id=45270&keywords=&tid=0&lid=0,24012-H5游戏开发工程师（深圳）,"本科及以上学历，2年以上工作经验；,熟悉JavaScript，HTTP网络通信，有相关WebGL、视频H5实践经验优先；,了解Pixi-JS，Cocos2d-JS，Egret，Laya等至少一种HTML5游戏制作框架；,有微信小游戏/小程序开发经验优先；,喜欢游戏，具备很强的自我学习能力，乐于接受挑战，有较强的抗压能力。","负责H5游戏模块开发工作；,参与H5游戏构架设计，公共组件的开发和维护；,负责在移动设备和移动浏览器上的性能调优；,规划游戏开发流程，协同并跟进开发工作。",技术类,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.580350,深圳
1,https://hr.tencent.com/position_detail.php?id=45282&keywords=&tid=0&lid=0,TME-全民K歌音频算法工程师（深圳）,"计算机、信号处理、信息类及相关专业，2年及以上相关工作经验；,具备音频、图像等信号处理领域相关理论功底；,熟悉数字信号处理、音频编解码、音效处理、音频指纹、声纹识别、语音增强等一个或几个相关领域算法及实现；,熟悉传统机器学习基础理论，熟悉深度学习开源框架，深入理解DNN/RNN/CNN/lstm原理，熟练运用tensorflow训练和调参；,编程基础扎实，代码能力强并风格良好，熟悉算法和数据结构，熟练运用python、C\C++等开发语言。,较强的英文文献阅读能力；,沟通能力好，较强的技术方案分析能力。","负责全民K歌音频算法处理与实现工作；,负责全民K歌中音频分类、分析、音质评测等相关项目；,负责全民K歌中音频创新技术研究，音频与机器学习前沿技术探索与实现；",技术类,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.579756,深圳
1,https://hr.tencent.com/position_detail.php?id=45281&keywords=&tid=0&lid=0,TME-腾讯音乐娱乐营销经理（资源合作方向）（深圳）,"熟悉电影/影视剧行业宣发模式和合作形态，行业嗅觉灵敏，对于产品与电影/影视剧项目合作方式有一定了解并具备独立思考能力；  ,3年以上电影或影视剧营销公司/片方/媒体/互联网公司相关岗位经验；,有相关院线资源及线下地推活动经验；,积极主动，有责任心，性格开朗，具备良好的沟通能力、团队协作能力，且有一定的抗压能力；  ,良好的团队协作精神和沟通技巧，逻辑思维严谨、丰富的营销策略功底及专业的内容与数字化营销知识； ,有产品意识、能够在合作时匹配资源制定产品推广方案。","挖掘品牌与电影/影视剧合作的更多可能性，包括线上及线下；,负责电影/影视剧合作资源的挖掘和维护，包括片方、行业机构（营销公司、制片公司）、电影/影视剧营销号等；,独立策划电影/影视剧项目相关线上线下的推广活动，制定推广策略和计划，包括但不限于具体营销活动、事件、话题的内容规划和运营等工作，实现优质的UGC/PGC在平台的输出；,了解电影/影视剧广告植入形式的新发展方向，主动拓展/策划新的媒介合作项目，并能策划匹配的植入事件及负责后续效果追踪。",,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.579087,深圳
1,https://hr.tencent.com/position_detail.php?id=45280&keywords=&tid=0&lid=0,21557-Principal Researcher/Tech Lead (Silicon Valley/Shenzhen/Beijing),"1.Master degree or above in computer science, electrical engineering, math,statistics, or related fields;,2.10+ years of related working experience with video compression and processing technologies;,3.Proven track record of delivering video coding products or video standard contributors;,4.Good understanding of state-of-the-art video compression algorithms;,5.Working experience on HEVC, VVC, AV1, etc;,6.Experience managing leading an R&D team;,7.Ability to communicate/collaborate with other researchers/engineers;,8.Ability to think out of box.","1.Technical leader of a team of researchers/engineers to research, design, implement, and optimize algorithms/models that lead to improved video compression performance;,2.Work together with standard teams, other video technology and product teams to realize the start of the art video standards and algorithms into products.,3.Perform algorithm and architecture definition of various video codecs such as VVC, AV1, HEVC, VP9/VP8, AVC, MVC and so on.,4.Lead the definition, design and prototyping of algorithms for improving the quality and performance of the cloud-based video ingest and transcoding pipeline.,5.Communicate with leaders from various business groups inside the company to,develop technology and product road maps.",技术类,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.578360,美国
2,https://hr.tencent.com/position_detail.php?id=45279&keywords=&tid=0&lid=0,21557-Software Engineer – VR (Silicon Valley/Shenzhen/Beijing),"1.MS in Computer Science, Electrical Engineering or related technical field, or equivalent practical experience;,2.Software development experience in C++ and other general purpose programming languages;,3.Experience with Virtual Reality, including but not limited to 360-degree video, rendering, video and audio codecs, transport protocols such as DASH, media container formats such as OMAF, and/or media players;,4.Experience with mobile development in Android, iOS, or other mobile environments.","1.Build VR features for a range of uses. Support diverse clients, including small footprint mobile devices;,2.Develop and architect projects, plugins, games, demos and SDKs;,3.Develop algorithms to improve VR/360 video content delivery efficiency;,4.Provide general project support to help ensure high performance integration of VR features into the platforms;,5.Build systems that are highly performant on a wide range of devices across a number of platforms.",技术类,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.577724,美国
2,https://hr.tencent.com/position_detail.php?id=45278&keywords=&tid=0&lid=0,21557-音视频网络技术高级开发工程师（深圳）,"熟悉socket编程，了解socket的常用方式；,熟悉音视频编解码技术，了解音视频开源项目如WEBRTC、X264等，熟悉网络音视频通话的核心技术，如JITTER BUFFER，FEC，带宽预测和码率自适应技术，有网络音视频通话项目经验者优先； ,熟悉常用的网络拥塞算法，对算法原理有深入研究者优先；,具有扎实的C/C++开发功底，熟练STL数据结构的使用；,精通多线程编程，对进程同步，线程同步方面有丰富的实战经验；,有较强的调试能力，熟悉调试分析工具的使用。","负责实时通话、视频会议等场景的网络流控优化开发；,负责新一代网络流控算法的研究与开发；,负责网络QOE、QOS的研究与开发等；",技术类,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.576908,深圳
4,https://hr.tencent.com/position_detail.php?id=45288&keywords=&tid=0&lid=0,29777-腾讯云行业策略专家（北京/上海/深圳）,"具备领域多年深厚经验，了解行业痛点，有成功的信息化、数字化项目经验；,具备互联网、云计算、大数据的知识，积于深刻思考，能够去结合行业痛点、腾讯能力为团队制订策略、方向、产品；,熟悉行业内上下游生态合作伙伴，帮助联系生态伙伴一同实现所订策略中的联合方案和产品；,具备一定影响力和人脉，可以为团队破冰、call high、布道演讲，做0到1的事情。","负责工业/交通/能源/广电等相关行业互联网数字化规划及整体运营；,负责相关行业云产品及解决方案孵化及推动和落地；,与跨部门团队密切合作，驱动项目实施落地，实现业务需求；,负责对应行业内生态合作建设；,负责对行业客户策略跟进及制定及KPI进度达成。",产品/项目类,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.576025,深圳
1,https://hr.tencent.com/position_detail.php?id=45287&keywords=&tid=0&lid=0,29777-腾讯云交通行业总监（深圳）,"本科及以上学历，5年以上服务端开发、运维经验，具备互联网、云计算、大数据的知识，有成功的交通行业系统的大型应用经验； ,具备较强的逻辑思维及分析能力，有一定的运营规划能力和问题解决能力；,良好的产品和行业运营管理能力，跨职能、跨部门的组织协调能力和沟通能力。","负责腾讯云交通相关行业，包括：认清行业痛点趋势、联合内外部生态制订解决方案、布局行业打法和发展规划、整体运营和项目运作；,与跨部门团队密切合作，驱动项目实施，实现业务需求，负责对应行业内生态合作建设；,管理培养团队成员融入腾讯文化价值观，并不断学习，达成业绩指标。",技术类,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.575137,深圳
1,https://hr.tencent.com/position_detail.php?id=45285&keywords=&tid=0&lid=0,29777-腾讯云广电行业总监（北京/深圳）,"本科及以上学历，5年以上广电IT类系统建设经验，主导规划和从事过广电&OTT，大型直播云服务平台架构者优先，熟悉广电行业生态者优先；,具备较强的逻辑思维及分析能力，有一定的运营规划能力和问题解决能力；,良好的产品和行业运营管理能力，跨职能、跨部门的组织协调能力和沟通能力；,熟悉网站、视频、短视频等应用模式的常用软件架构及其优劣；,熟悉腾讯网腾讯视频内部的业务系统和日常业务流程；,互联网媒体行业发展有较为深刻的理解，能对传统媒体转型提出较为中肯的建议；,有产品研发、产品管理、团队管理经验，能与产品销售架构师团队协作共同推进云业务在媒体娱乐行业的落地。","负责腾讯云广电及OTT相关行业，包括：认清行业痛点趋势、联合内外部生态制订解决方案、布局行业打法和发展规划、整体运营和项目运作；,与跨部门团队密切合作，驱动项目实施，实现业务需求，负责对应行业内生态合作建设；,管理培养团队成员融入腾讯文化价值观，并不断学习，达成业绩指标。",技术类,2018-12-24,tenc_multi_grade,2018-12-24 19:31:26.540607,深圳
